organization,project_name,location,recording_date,method,status,observer,longitude,latitude,hide_location,buffer,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitatiohourly_wind_speed,hourly_visibility_km,hourly_station_pressuren_mm,hourly_wind_direction,hourly_wind_speed,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,left_rms_peak_dbfs,left_rms_trough_dbfs,left_pk_count,left_dc_offset,left_min_level,left_max_level,left_rms_peak_level_dbfs,right_rms_peak_dbfs,right_rms_trough_dbfs,right_pk_count,right_dc_offset,right_min_level,right_max_level,right_peak_level_dbfs,url,source_file_name,observer_id
ABMI,Zeller PIWO Density,1174-NW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-115.915947,53.255893,"",5500m (Buffered location),CARROT CREEK,861.00m,41km,-3.60,7.80,2.10,,,0.00,,CARROT CREEK,861.00m,41km,,,,,,,,,,,,"Ravine Edge,Stream",Wildlife Acoustics Inc+SM3(AU-083)@1.5m,-34.13,-35.54,2,0.016031,-0.029175,0.05719,-24.85,-26.83,-29.91,2,0.037676,-0.027618,0.116882,-18.65,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574930,ABMI-1174-NW_0+1_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,409-NW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-114.490715,57.459281,"",5500m (Buffered location),RED EARTH,546.00m,112km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,112km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-32.06,-32.97,2,0.023672,0.008698,0.043182,-27.29,-29.6,-30.72,2,0.031093,0.024231,0.037048,-28.62,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574824,ABMI-0409-NW_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,439-NW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-114.545311,57.308632,"",5500m (Buffered location),RED EARTH,546.00m,96km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,96km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-543)@1.5m,-32.12,-34.5,2,0.021823,0.01239,0.030426,-30.34,-38.43,-43.78,2,0.008692,-0.001556,0.018768,-34.53,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574855,ABMI-0439-NW_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,470-NW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-114.188492,57.085758,"",5500m (Buffered location),RED EARTH,546.00m,89km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,89km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-987)@1.5m,-13.78,-43.9,2,0.018174,-0.308472,0.368622,-8.67,-19.04,-35.42,2,0.030908,-0.151306,0.185242,-14.65,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574887,ABMI-0470-NW_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,520-SE,2019-04-05 07:33:00,60s None,New,Austin Zeller,-118.253502,57.044098,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-666)@1.5m,-35.88,-40.47,2,0.010741,-0.04834,0.066071,-23.6,-28.65,-30.08,2,0.03376,0.003204,0.066132,-23.59,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609160,520-SE_20190405_073300.wav,841
ABMI,Zeller PIWO Density,521-SW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-117.877327,56.978039,"",5500m (Buffered location),MANNING AGDM,457.00m,26km,-9.00,1.40,-3.80,,,,,MANNING AGDM,457.00m,26km,,,,,,,,,,,,Natural Burn,Wildlife Acoustics Inc+SM4(AU-426)@1.5m,-29.53,-33.58,2,0.024962,-0.172852,0.268066,-11.44,-32.04,-39.11,2,0.0161,-0.162445,0.249664,-12.05,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609177,521-SW_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,629-NW,2019-04-05 07:33:00,60s None,Transcribed,Austin Zeller,-113.575829,56.092342,"",5500m (Buffered location),SLAVE LAKE RCS,582.80m,117km,-3.50,7.00,1.80,,,0.00,,SLAVE LAKE RCS,582.80m,117km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-857)@1.48m,-13.1,-50.47,2,-0.00353,-0.417633,0.228302,-7.58,-13.17,-47.52,2,0.006759,-0.373535,0.29718,-8.55,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608883,ABMI-0629-NW_20190405_073300.wav,841
ABMI,Zeller PIWO Density,687-NE,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-115.154457,55.888378,"",5500m (Buffered location),SLAVE LAKE,582.80m,71km,-3.40,6.90,1.80,,,0.00,,SLAVE LAKE,582.80m,71km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-596)@1.53m,-15.09,-37.16,2,0.031273,-0.234222,0.323944,-9.79,-15.79,-35.11,2,0.032353,-0.28363,0.22998,-10.94,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608936,ABMI-0687-NE_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,879-NW,2019-04-05 07:33:00,60s None,Transcribed,Michel Vorasane,-114.941872,54.750805,"",5500m (Buffered location),FORT ASSINIBOINE AGCM,676.00m,40km,-2.50,5.20,1.40,,,0.00,,FORT ASSINIBOINE AGCM,676.00m,40km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-095)@1.5m,-24.5,-26.1,2,0.05376,0,0.098328,-20.15,-28.86,-30.91,2,0.030859,-0.014191,0.069885,-23.11,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608682,ABMI-0879-NW_0+1_20190405_073300.wav,1881
ABMI,Zeller PIWO Density,880-NE,2019-04-05 07:33:00,60s None,Transcribed,Austin Zeller,-114.637955,54.742034,"",5500m (Buffered location),FORT ASSINIBOINE AGCM,676.00m,38km,-2.50,5.20,1.40,,,0.00,,FORT ASSINIBOINE AGCM,676.00m,38km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-6.16,-34.33,2,0.03734,-0.807373,0.839233,-1.52,-14.33,-34.6,2,0.028876,-0.422821,0.255768,-7.48,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608810,ABMI-0880-NE_0+1_20190405_073300.wav,841
ABMI,Zeller PIWO Density,409-NW,2019-04-05 09:03:00,60s None,Transcribed,Michel Vorasane,-114.490715,57.459281,"",5500m (Buffered location),RED EARTH,546.00m,112km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,112km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-2.13,-39.79,,0.023568,-1,0.999969,0,-3.64,-36.5,,0.030893,-0.973358,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574822,ABMI-0409-NW_20190405_090300.wav,1881
ABMI,Zeller PIWO Density,440-NW,2019-04-05 09:03:00,60s None,Transcribed,Michel Vorasane,-114.223152,57.252597,"",5500m (Buffered location),RED EARTH,546.00m,101km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,101km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-578)@1.5m,-25.88,-44.71,2,0.011337,-0.064026,0.078278,-22.13,-23.48,-36.26,2,0.030278,-0.059998,0.111938,-19.02,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574868,ABMI-0440-NW_20190405_090300.wav,1881
ABMI,Zeller PIWO Density,470-NW,2019-04-05 09:03:00,60s None,Transcribed,Michel Vorasane,-114.188492,57.085758,"",5500m (Buffered location),RED EARTH,546.00m,89km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,89km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-987)@1.5m,-5.41,-40.63,285,0.017971,-0.775208,0.999969,0,-10.52,-35.92,2,0.030874,-0.362946,0.595123,-4.51,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574886,ABMI-0470-NW_20190405_090300.wav,1881
ABMI,Zeller PIWO Density,520-SE,2019-04-05 09:03:00,60s None,New,Austin Zeller,-118.253502,57.044098,"",5500m (Buffered location),No daily weather within 165km,"","",,,,,,,,No daily weather within 165km,"","",,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-666)@1.5m,-37.94,-40.73,2,0.010823,-0.031616,0.058319,-24.68,-28.67,-30.07,2,0.033692,0.016479,0.047638,-26.44,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609214,520-SE_20190405_090300.wav,841
ABMI,Zeller PIWO Density,521-SW,2019-04-05 09:03:00,60s None,New,Austin Zeller,-117.877327,56.978039,"",5500m (Buffered location),MANNING AGDM,457.00m,26km,-9.00,1.40,-3.80,,,,,MANNING AGDM,457.00m,26km,,,,,,,,,,,,Natural Burn,Wildlife Acoustics Inc+SM4(AU-426)@1.5m,-31.03,-33.12,2,0.024884,-0.008789,0.058502,-24.66,-32.16,-38.4,2,0.016031,0.003998,0.034363,-29.28,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609225,521-SW_20190405_090300.wav,841
ABMI,Zeller PIWO Density,557-SW,2019-04-05 09:03:00,60s None,Transcribed,Michel Vorasane,-116.375343,56.708755,"",5500m (Buffered location),RED EARTH,546.00m,70km,-7.40,1.20,-3.10,,,0.50,,RED EARTH,546.00m,70km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-241)@1.5m,-28.5,-29.54,2,0.034339,-0.004608,0.073242,-22.7,-32.39,-32.91,2,0.022348,-0.01123,0.058685,-24.63,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608778,ABMI-0557-SW_0+1_20190405_090300.wav,1881
ABMI,Zeller PIWO Density,629-NW,2019-04-05 09:03:00,60s None,Transcribed,Michel Vorasane,-113.575829,56.092342,"",5500m (Buffered location),SLAVE LAKE RCS,582.80m,117km,-3.50,7.00,1.80,,,0.00,,SLAVE LAKE RCS,582.80m,117km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-857)@1.48m,-21.68,-49.08,3,-0.003469,-0.112244,0.123322,-18.18,-25.55,-46.85,3,0.006741,-0.06485,0.078735,-22.08,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609030,ABMI-0629-NW_20190405_090300.wav,1881
ABMI,Zeller PIWO Density,687-NW,2019-04-05 09:03:00,60s None,Transcribed,Austin Zeller,-115.154457,55.888378,"",5500m (Buffered location),SLAVE LAKE,582.80m,71km,-3.40,6.90,1.80,,,0.00,,SLAVE LAKE,582.80m,71km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-319)@1.55m,-25.36,-45.84,2,0.004037,-0.090668,0.100067,-19.99,-29.93,-39.52,2,0.016342,-0.045807,0.076569,-22.32,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608802,ABMI-0687-NW_0+1_20190405_090300.wav,841
ABMI,Zeller PIWO Density,718-SE,2019-04-05 09:03:00,60s None,New,Austin Zeller,-115.245810,55.723232,"",5500m (Buffered location),SLAVE LAKE,582.80m,57km,-3.40,6.90,1.80,,,0.00,,SLAVE LAKE,582.80m,57km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-511)@1.55m,-20.63,-38.99,2,0.018858,-0.171173,0.10553,-15.33,-24.81,-34.54,2,0.029505,-0.073303,0.094604,-20.48,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609103,ABMI-0718-SE_20190405_090300.wav,841
ABMI,Zeller PIWO Density,880-NE,2019-04-05 09:03:00,60s None,Transcribed,Austin Zeller,-114.637955,54.742034,"",5500m (Buffered location),FORT ASSINIBOINE AGCM,676.00m,38km,-2.50,5.20,1.40,,,0.00,,FORT ASSINIBOINE AGCM,676.00m,38km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-6.09,-33.57,612,0.037263,-1,0.848419,0,-9.89,-35.11,2,0.028807,-0.477905,0.449921,-6.41,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608774,ABMI-0880-NE_0+1_20190405_090300.wav,841
ABMI,Zeller PIWO Density,1174-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-115.915947,53.255893,"",5500m (Buffered location),CARROT CREEK,861.00m,41km,-2.60,9.90,3.60,,,0.40,,CARROT CREEK,861.00m,41km,,,,,,,,,,,,"Ravine Edge,Stream",Wildlife Acoustics Inc+SM3(AU-083)@1.5m,-34.58,-35.63,2,0.016059,-0.022461,0.057617,-24.79,-13.83,-32.24,2,0.03769,-0.383698,0.267761,-8.32,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574929,ABMI-1174-NW_0+1_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,1204-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-116.530251,53.097564,"",5500m (Buffered location),EDSON,926.90m,54km,-2.30,9.20,3.50,,,2.20,,EDSON,926.90m,54km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-450)@1.5m,-29.6,-34.97,2,0.022505,-0.018494,0.064514,-23.81,-29.23,-33.25,3,0.024914,-0.013977,0.066498,-23.54,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574946,ABMI-1204-NW_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,1206-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-115.975174,53.038547,"",5500m (Buffered location),VIOLET GROVE CS,914.00m,58km,-2.70,10.90,4.10,,,,5.00,VIOLET GROVE CS,914.00m,58km,,,,,,,,,,,,Clearcut,Wildlife Acoustics Inc+SM3(AU-118)@1.53m,-20.31,-34.2,2,0.022659,-0.139618,0.189301,-14.46,-22.73,-36.23,2,0.017309,-0.106293,0.146423,-16.69,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574966,ABMI-1206-NW_0+1_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,1234-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-116.615105,52.921741,"",5500m (Buffered location),NORDEGG CS,1332.00m,62km,-1.80,10.30,4.20,,,0.00,1.00,NORDEGG CS,1332.00m,62km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-415)@1.5m,-19.34,-38.8,2,0.016261,-0.165009,0.19162,-14.35,-18.86,-46.89,2,0.007878,-0.184692,0.199036,-14.02,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574982,ABMI-1234-NW_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,440-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-114.223152,57.252597,"",5500m (Buffered location),RED EARTH,546.00m,101km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,101km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-578)@1.5m,-6.06,-45.81,2,0.011104,-0.653595,0.830048,-1.62,-5.51,-36.54,2,0.029929,-0.923737,0.656036,-0.69,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574871,ABMI-0440-NW_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,520-SE,2019-04-06 07:30:00,60s None,Transcribed,Austin Zeller,-118.253502,57.044098,"",5500m (Buffered location),MANNING AGDM,457.00m,50km,-4.30,1.20,-1.60,,,,,MANNING AGDM,457.00m,50km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-666)@1.5m,-36.81,-41.28,2,0.010816,-0.002747,0.025208,-31.97,-27.86,-31.45,2,0.033616,0.003387,0.068481,-23.29,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608635,520-SE_20190406_073000.wav,841
ABMI,Zeller PIWO Density,521-SW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-117.877327,56.978039,"",5500m (Buffered location),MANNING AGDM,457.00m,26km,-4.30,1.20,-1.60,,,,,MANNING AGDM,457.00m,26km,,,,,,,,,,,,Natural Burn,Wildlife Acoustics Inc+SM4(AU-426)@1.5m,-20.99,-34.3,2,0.024622,-0.472473,0.44986,-6.51,-31.07,-39.53,2,0.015905,-0.228149,0.231628,-12.7,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608645,521-SW_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,557-SW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-116.375343,56.708755,"",5500m (Buffered location),RED EARTH,546.00m,70km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,70km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-241)@1.5m,-26.9,-30.67,2,0.033985,-0.005585,0.079803,-21.96,-32.47,-33.05,2,0.022074,-0.014191,0.057983,-24.73,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609013,ABMI-0557-SW_0+1_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,686-NE,2019-04-06 07:30:00,60s None,Transcribed,Austin Zeller,-115.525558,55.919659,"",5500m (Buffered location),RED EARTH,546.00m,72km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,72km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-097)@1.5m,-28.63,-29.5,2,0.034454,-0.003815,0.079163,-22.03,-25.39,-25.78,2,0.052212,0,0.094818,-20.46,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608642,ABMI-0686-NE_0+1_20190406_073000.wav,841
ABMI,Zeller PIWO Density,687-NE,2019-04-06 07:30:00,60s None,Transcribed,Austin Zeller,-115.154457,55.888378,"",5500m (Buffered location),SLAVE LAKE,582.80m,71km,0.30,3.10,1.70,,,3.50,,SLAVE LAKE,582.80m,71km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM4(AU-596)@1.53m,-7.9,-39.82,2,0.030925,-0.75174,0.547821,-2.48,-10.87,-35.51,2,0.032381,-0.516205,0.383209,-5.74,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608762,ABMI-0687-NE_20190406_073000.wav,841
ABMI,Zeller PIWO Density,687-NW,2019-04-06 07:30:00,60s None,Transcribed,Michel Vorasane,-115.154457,55.888378,"",5500m (Buffered location),SLAVE LAKE,582.80m,71km,0.30,3.10,1.70,,,3.50,,SLAVE LAKE,582.80m,71km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-319)@1.55m,-3.3,-46.85,756,0.004005,-1,0.99585,0,-13.17,-43.46,2,0.016086,-0.351898,0.28891,-9.07,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608947,ABMI-0687-NW_0+1_20190406_073000.wav,1881
ABMI,Zeller PIWO Density,880-NE,2019-04-06 07:30:00,60s None,New,Austin Zeller,-114.637955,54.742034,"",5500m (Buffered location),FORT ASSINIBOINE AGCM,676.00m,38km,-3.20,4.70,0.70,,,0.00,,FORT ASSINIBOINE AGCM,676.00m,38km,,,,,,,,,,,,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-16.68,-32.79,2,0.037239,-0.354279,0.194611,-9.01,-24.8,-33.09,2,0.028764,-0.090546,0.101074,-19.91,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=609015,ABMI-0880-NE_0+1_20190406_073000.wav,841
ABMI,Zeller PIWO Density,1173-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-116.237389,53.268863,"",5500m (Buffered location),EDSON CLIMATE,927.00m,37km,-1.30,9.40,4.00,,,2.30,2.00,EDSON CLIMATE,927.00m,37km,1.00,-0.70,88,0.00,,89.49,25,9,,,NA,,Wildlife Acoustics Inc+SM3(AU-116)@1.49m,-26.51,-42.53,2,0.00544,-0.177856,0.156525,-15,-24.74,-30.34,2,0.038012,-0.081696,0.120636,-18.37,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574912,ABMI-1173-NW_0+1_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,1174-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-115.915947,53.255893,"",5500m (Buffered location),CARROT CREEK,861.00m,41km,-2.60,9.90,3.60,,,0.40,,CARROT CREEK,861.00m,41km,0.10,-0.40,96,0.00,,,25,10,,,NA,"Ravine Edge,Stream",Wildlife Acoustics Inc+SM3(AU-083)@1.5m,-34.51,-35.55,2,0.016166,-0.021912,0.056244,-25,-10.34,-32.58,2,0.037763,-0.501831,0.532593,-5.47,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574927,ABMI-1174-NW_0+1_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,1204-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-116.530251,53.097564,"",5500m (Buffered location),EDSON,926.90m,54km,-2.30,9.20,3.50,,,2.20,,EDSON,926.90m,54km,1.00,0.10,94,0.00,13,89.45,25,8,,,Rain,,Wildlife Acoustics Inc+SM4(AU-450)@1.5m,-30.39,-35.83,2,0.022515,-0.000458,0.045166,-26.9,-29.38,-34.52,2,0.024811,0.003113,0.047791,-26.41,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574947,ABMI-1204-NW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,1206-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-115.975174,53.038547,"",5500m (Buffered location),VIOLET GROVE CS,914.00m,58km,-2.70,10.90,4.10,,,,5.00,VIOLET GROVE CS,914.00m,58km,0.70,-0.40,93,,,89.42,29,11,,,NA,Clearcut,Wildlife Acoustics Inc+SM3(AU-118)@1.53m,-18.55,-34.8,2,0.022475,-0.222656,0.211487,-13.05,-18.99,-37.02,2,0.017365,-0.192139,0.156403,-14.33,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574963,ABMI-1206-NW_0+1_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,409-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-114.490715,57.459281,"",5500m (Buffered location),RED EARTH,546.00m,112km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,112km,1.10,-3.10,74,0.00,,93.94,8,5,,,NA,,Wildlife Acoustics Inc+SM4(AU-536)@1.5m,-14.75,-39.06,2,0.023481,-0.27533,0.298065,-10.51,-8.41,-35.63,2,0.030967,-0.74762,0.845032,-1.46,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574823,ABMI-0409-NW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,439-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-114.545311,57.308632,"",5500m (Buffered location),RED EARTH,546.00m,96km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,96km,1.10,-3.10,74,0.00,,93.94,8,5,,,NA,,Wildlife Acoustics Inc+SM4(AU-543)@1.5m,-30.03,-33.89,2,0.021657,-0.219971,0.218964,-13.15,-33.38,-42.41,2,0.008687,-0.159058,0.163788,-15.71,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574852,ABMI-0439-NW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,470-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-114.188492,57.085758,"",5500m (Buffered location),RED EARTH,546.00m,89km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,89km,1.10,-3.10,74,0.00,,93.94,8,5,,,NA,,Wildlife Acoustics Inc+SM4(AU-987)@1.5m,-1.8,-40.53,,0.017413,-1,0.999969,0,-2.87,-35.98,,0.030663,-1,0.999969,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=574888,ABMI-0470-NW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,520-SE,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-118.253502,57.044098,"",5500m (Buffered location),MANNING AGDM,457.00m,50km,-4.30,1.20,-1.60,,,,,MANNING AGDM,457.00m,50km,-2.00,-4.90,80,,,,3,16,,-7,NA,,Wildlife Acoustics Inc+SM4(AU-666)@1.5m,-37.18,-41.58,2,0.010726,-0.003571,0.021759,-33.25,-27.9,-30.78,4,0.033561,0.013977,0.047913,-26.39,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608670,520-SE_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,521-SW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-117.877327,56.978039,"",5500m (Buffered location),MANNING AGDM,457.00m,26km,-4.30,1.20,-1.60,,,,,MANNING AGDM,457.00m,26km,-2.00,-4.90,80,,,,3,16,,-7,NA,Natural Burn,Wildlife Acoustics Inc+SM4(AU-426)@1.5m,-26.66,-35.61,2,0.024524,-0.015381,0.074097,-22.6,-24.82,-41.15,2,0.015835,-0.055145,0.10498,-19.58,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608686,521-SW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,629-NW,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-113.575829,56.092342,"",5500m (Buffered location),SLAVE LAKE RCS,582.80m,117km,0.20,3.10,1.70,,,4.30,,SLAVE LAKE RCS,582.80m,117km,1.40,-0.60,87,0.40,,93.33,11,17,,,NA,,Wildlife Acoustics Inc+SM4(AU-857)@1.48m,-3.04,-49.16,,-0.003363,-1,0.88385,0,-4.02,-46.36,,0.006467,-1,0.573792,0,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608836,ABMI-0629-NW_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,686-NE,2019-04-06 09:00:00,60s None,Transcribed,Austin Zeller,-115.525558,55.919659,"",5500m (Buffered location),RED EARTH,546.00m,72km,-2.60,2.70,0.00,,,2.30,,RED EARTH,546.00m,72km,1.10,-3.10,74,0.00,,93.94,8,5,,,NA,,Wildlife Acoustics Inc+SM3(AU-097)@1.5m,-28.71,-29.45,2,0.034318,-0.004944,0.071411,-22.92,-25.42,-25.77,2,0.051973,0,0.088898,-21.02,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608680,ABMI-0686-NE_0+1_20190406_090000.wav,841
ABMI,Zeller PIWO Density,687-NE,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-115.154457,55.888378,"",5500m (Buffered location),SLAVE LAKE,582.80m,71km,0.30,3.10,1.70,,,3.50,,SLAVE LAKE,582.80m,71km,1.40,0.20,92,0.20,10,93.32,10,18,,,Fog,,Wildlife Acoustics Inc+SM4(AU-596)@1.53m,-10.5,-36.84,2,0.03096,-0.391418,0.465424,-6.64,-11.93,-34.25,2,0.032292,-0.400848,0.367157,-7.94,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608800,ABMI-0687-NE_20190406_090000.wav,1881
ABMI,Zeller PIWO Density,880-NE,2019-04-06 09:00:00,60s None,Transcribed,Michel Vorasane,-114.637955,54.742034,"",5500m (Buffered location),FORT ASSINIBOINE AGCM,676.00m,38km,-3.20,4.70,0.70,,,0.00,,FORT ASSINIBOINE AGCM,676.00m,38km,1.40,-0.50,87,0.00,,,7,14,,,NA,,Wildlife Acoustics Inc+SM3(AU-282)@1.5m,-5.81,-32.54,121,0.037213,-1,0.999969,0,-13.08,-34.94,2,0.028793,-0.3797,0.772308,-2.24,https://www.wildtrax.ca/home/aru-tasks/recording.html?taskId=608954,ABMI-0880-NE_0+1_20190406_090000.wav,1881
